="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="13","Agnel, Yannick",="500",="79755311",="500 FR SCY",="21",="4:10.69",="4:10.69",="2017 US Open",="2013 Pro Series - Minneapolis",="11/14/2013",="North Baltimore Aquatic Club",="MD",="Yes",="1008",="4"
="14","Fail, Brooks",="500",="140244748",="500 FR SCY",="19",="4:10.77",="4:10.77",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/28/2019",="Unattached",="AZ",="",="1008",="4"
="14","Theall, Mark",="500",="149768144",="500 FR SCY",="21",="4:10.77",="4:10.77",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/19/2020",="Unattached",="GU",="",="1008",="4"
="16","Jaeger, Connor",="500",="74578118",="500 FR SCY",="21",="4:10.84",="4:10.84",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="MI",="",="1007",="4"
="17","Finke, Bobby",="500",="149767966",="500 FR SCY",="20",="4:10.86",="4:10.86",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/19/2020",="Unattached",="FL",="",="1007",="4"
="18","El Kamash, Marwan",="500",="117855948",="500 FR SCY",="23",="4:10.87",="4:10.87",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/23/2017",="Unattached",="IN",="Yes",="1007",="4"
="19","Vargas Jacobo, Ricardo",="500",="127936827",="500 FR SCY",="20",="4:11.11",="4:11.11",="2019 Summer Nationals (LCM)",="2018 B1G 10 Champs Men",="2/22/2018",="Unattached",="MI",="Yes",="1004",="4"
="20","Mellouli, Ous",="500",="53219889",="500 FR SCY",="26",="4:11.15",="4:11.15",="Summer Nationals (LCM)",="2010 MN Grand Prix",="11/12/2010",="Trojan Swim Club",="CA",="Yes",="1004",="4"
="21","Kibler, Drew",="500",="147023057",="500 FR SCY",="19",="4:11.19",="4:11.19",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/5/2019",="Unattached",="ST",="",="1003",="4"
="22","Quintero, Cristian",="500",="95033497",="500 FR SCY",="22",="4:11.25",="4:11.25",="2019 Summer Nationals (LCM)",="2015 PAC 12 Champs men",="3/5/2015",="Unattached",="CA",="Yes",="1002",="4"
="23","Julian, Trenton",="500",="140244760",="500 FR SCY",="20",="4:11.30",="4:11.30",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/28/2019",="Unattached",="PC",="",="1002",="4"
="23","Malone, Reed",="500",="95033464",="500 FR SCY",="19",="4:11.30",="4:11.30",="2019 Summer Nationals (LCM)",="2015 PAC 12 Champs men",="3/5/2015",="Unattached",="CA",="",="1002",="4"
="25","Shoults, Grant",="500",="124375162",="500 FR SCY",="20",="4:11.34",="4:11.34",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2017",="Unattached",="PC",="",="1002",="4"
="26","McBroom, Michael",="500",="74578230",="500 FR SCY",="21",="4:11.39",="4:11.39",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="ST",="",="1001",="4"
="27","Acosta, Marcelo",="500",="128972900",="500 FR SCY",="21",="4:11.61",="4:11.61",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="KY",="Yes",="999",="4"
="28","Callan, Patrick",="500",="150183518",="500 FR SCY",="20",="4:11.79",="4:11.79",="2019 Summer Nationals (LCM)",="2020 B1G 10 Champs men",="2/27/2020",="Unattached",="MI",="",="997",="4"
="29","Koski, Matias",="500",="95704939",="500 FR SCY",="20",="4:11.83",="4:11.83",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/26/2015",="Unattached",="US",="Yes",="996",="4"
="30","Knowles, Eric",="500",="139307484",="500 FR SCY",="19",="4:12.13",="4:12.13",="2019 Summer Nationals (LCM)",="2019 ACC Men's Champs",="2/28/2019",="Unattached",="NC",="",="993",="4"
="31","Mahmoud, Akram",="500",="128972925",="500 FR SCY",="21",="4:12.14",="4:12.14",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="SC",="Yes",="993",="4"
="32","Hoagland, Jack",="500",="150183423",="500 FR SCY",="19",="4:12.15",="4:12.15",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/27/2020",="Unattached",="IN",="",="993",="4"
="33","Nielsen, Anders Lie",="500",="95705049",="500 FR SCY",="23",="4:12.16",="4:12.16",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/26/2015",="Unattached",="MI",="Yes",="993",="4"
="34","Lewis, Sam",="500",="95705297",="500 FR SCY",="21",="4:12.44",="4:12.44",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/26/2015",="Unattached",="ST",="",="990",="4"
="35","Pomajevich, Sam",="500",="128971088",="500 FR SCY",="19",="4:12.46",="4:12.46",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="ST",="",="990",="4"
="36","Magahey, Jake",="500",="147088435",="500 FR SCY",="18",="4:12.72",="4:12.72",="2019 Summer Nationals (LCM)",="2019 Winter Junior Nats - East",="12/12/2019",="SwimAtlanta",="GA",="",="987",="4"
="37","Freeman, Trey",="500",="138861531",="500 FR SCY",="18",="4:12.80",="4:12.80",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/20/2019",="Unattached",="FL",="",="986",="4"
="38","Grodzki, Martin",="500",="64364662",="500 FR SCY",="20",="4:12.95",="4:12.95",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="GA",="Yes",="984",="4"
="39","Baqlah, Khader",="500",="138861480",="500 FR SCY",="20",="4:12.96",="4:12.96",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/20/2019",="Unattached",="FL",="Yes",="984",="4"
="40","Sweetser, True",="500",="113145874",="500 FR SCY",="19",="4:12.97",="4:12.97",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="12/1/2016",="Unattached",="FL",="",="984",="4"
="41","Egan, Liam",="500",="113142932",="500 FR SCY",="20",="4:12.99",="4:12.99",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="12/1/2016",="Unattached",="NE",="",="984",="4"
="42","Seliskar, Andrew",="500",="135489244",="500 FR SCY",="22",="4:13.02",="4:13.02",="2019 Summer Nationals (LCM)",="UGA Fall Invitational 2018",="11/29/2018",="Unattached",="PC",="",="984",="4"
="43","Higgins, Walker",="500",="146169904",="500 FR SCY",="22",="4:13.05",="4:13.05",="2019 Summer Nationals (LCM)",="2019 UT Invite",="11/21/2019",="Unattached",="SE",="",="983",="4"
="44","Roberts, Jonathan",="500",="95705317",="500 FR SCY",="19",="4:13.10",="4:13.10",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/26/2015",="Unattached",="ST",="",="983",="4"
="44","Stone, Lane",="500",="139307513",="500 FR SCY",="20",="4:13.10",="4:13.10",="2019 Summer Nationals (LCM)",="2019 ACC Men's Champs",="2/28/2019",="Unattached",="VA",="",="983",="4"
="46","Levant, Jack",="500",="135486707",="500 FR SCY",="19",="4:13.11",="4:13.11",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/29/2018",="Unattached",="NT",="",="983",="4"
="47","Zettle, Alex",="500",="147024096",="500 FR SCY",="20",="4:13.14",="4:13.14",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/5/2019",="Unattached",="ST",="",="982",="4"
="48","Werner, Pawel",="500",="105235369",="500 FR SCY",="23",="4:13.31",="4:13.31",="2019 Summer Nationals (LCM)",="2016 SEC Champs",="2/17/2016",="Unattached",="FL",="Yes",="980",="4"
="49","Hutchins, Matt",="500",="106776829",="500 FR SCY",="21",="4:13.36",="4:13.36",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/24/2016",="Unattached",="WI",="Yes",="980",="4"
="50","Wilimovsky, Jordan",="500",="117851774",="500 FR SCY",="22",="4:13.37",="4:13.37",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/23/2017",="Unattached",="IL",="",="980",="4"
="51","Bagshaw, Jeremy",="500",="84958461",="500 FR SCY",="21",="4:13.40",="4:13.40",="2017 US Open",="2014 NCAA DI - Men",="3/27/2014",="Unattached",="PC",="Yes",="980",="4"
="52","Dant, Ross",="500",="150183408",="500 FR SCY",="19",="4:13.77",="4:13.77",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/27/2020",="Unattached",="NC",="",="976",="4"
="52","Lefert, Clement",="500",="46333437",="500 FR SCY",="22",="4:13.77",="4:13.77",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="CA",="Yes",="976",="4"
="54","Barber, Matt",="500",="74577864",="500 FR SCY",="21",="4:13.80",="4:13.80",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="AZ",="",="975",="4"
="55","Weiss, Michael",="500",="74578556",="500 FR SCY",="21",="4:13.85",="4:13.85",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="WI",="",="975",="4"
="56","Conger, Jack",="500",="72635449",="500 FR SCY",="18",="4:13.87",="4:13.87",="2017 US Open",="2013 PV OB Metro (Washington DC) HS Champs",="2/6/2013",="Unattached",="PV",="",="975",="4"
="57","Wynalda, Mike",="500",="84147309",="500 FR SCY",="21",="4:13.91",="4:13.91",="2017 US Open",="2014 B1G 10 Champs Men",="2/26/2014",="Unattached",="MI",="",="974",="4"
="58","La Tourette, Chad",="500",="64364757",="500 FR SCY",="23",="4:13.92",="4:13.92",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="CA",="",="974",="4"
="59","Linker, Adam",="500",="117072696",="500 FR SCY",="21",="4:13.93",="4:13.93",="2019 Summer Nationals (LCM)",="2017 ACC Champs men",="2/28/2017",="Unattached",="NC",="",="974",="4"
="60","Dyer, Frank",="500",="95042089",="500 FR SCY",="23",="4:14.00",="4:14.00",="2019 Summer Nationals (LCM)",="2015 ST American Short Course Cha",="3/5/2015",="North Baltimore Aquatic Club",="MD",="",="973",="4"
="61","Duvall, Thomas",="500",="84958287",="500 FR SCY",="20",="4:14.04",="4:14.04",="2017 US Open",="2014 NCAA DI - Men",="3/27/2014",="Unattached",="MD",="",="973",="4"
="62","Campbell, Henry",="500",="117851468",="500 FR SCY",="20",="4:14.05",="4:14.05",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/23/2017",="Unattached",="US",="",="973",="4"
="63","Ransford, Pj",="500",="128971093",="500 FR SCY",="21",="4:14.06",="4:14.06",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="MI",="",="973",="4"
="64","Lawless, Ben",="500",="117851589",="500 FR SCY",="20",="4:14.14",="4:14.14",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/23/2017",="Unattached",="FL",="",="972",="4"
="65","Litherland, Jay",="500",="117851600",="500 FR SCY",="21",="4:14.15",="4:14.15",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/23/2017",="Unattached",="GA",="",="972",="4"
="66","Klueh, Michael",="500",="51458056",="500 FR SCY",="23",="4:14.22",="4:14.22",="Summer Nationals (LCM)",="2010 Winter Nationals",="12/2/2010",="Longhorn Aquatics",="ST",="",="971",="4"
="67","Sancov, Alexei",="500",="124641902",="500 FR SCY",="18",="4:14.25",="4:14.25",="2019 Summer Nationals (LCM)",="2017 PN AP 69th Annual Husky Invite",="12/1/2017",="Terrapins Swim Team",="PC",="Yes",="971",="4"
="68","McLean, Matt",="500",="79755932",="500 FR SCY",="25",="4:14.27",="4:14.27",="2017 US Open",="2013 Pro Series - Minneapolis",="11/14/2013",="North Baltimore Aquatic Club",="MD",="",="970",="4"
="69","Markovic, Djordje",="500",="46333463",="500 FR SCY",="22",="4:14.41",="4:14.41",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="OH",="Yes",="969",="4"
="70","Hotchkiss, Logan",="500",="135685169",="500 FR SCY",="21",="4:14.55",="4:14.55",="2019 Summer Nationals (LCM)",="2018 UNLV INVITE",="11/29/2018",="Unattached",="CA",="",="967",="4"
="71","Litherland, Kevin",="500",="106767807",="500 FR SCY",="20",="4:14.64",="4:14.64",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/24/2016",="Unattached",="GA",="",="966",="4"
="72","Mitchell, Jake",="500",="150471466",="500 FR SCY",="18",="4:14.68",="4:14.68",="2019 Summer Nationals (LCM)",="2020 IN OBS IHSAA Boys State",="2/28/2020",="Unattached",="IN",="",="966",="4"
="73","Jones, Isaac",="500",="123901137",="500 FR SCY",="22",="4:14.72",="4:14.72",="2019 Summer Nationals (LCM)",="Ohio State Invitational",="11/17/2017",="Unattached",="KY",="Yes",="966",="4"
="74","Houck, Logan",="500",="128971043",="500 FR SCY",="21",="4:14.74",="4:14.74",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="US",="",="965",="4"
="75","Norman, Nick",="500",="140244431",="500 FR SCY",="21",="4:14.82",="4:14.82",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/28/2019","University of California, Berkeley",="PC",="",="964",="4"
="76","Harting, Zach",="500",="127877927",="500 FR SCY",="20",="4:14.92",="4:14.92",="2019 Summer Nationals (LCM)",="2018 ACC Champs men",="2/22/2018",="Unattached",="KY",="",="963",="4"
="77","Carrozza, Coby",="500",="147088657",="500 FR SCY",="18",="4:14.95",="4:14.95",="2019 Summer Nationals (LCM)",="2019 Winter Junior Nats - West",="12/12/2019",="Longhorn Aquatics",="ST",="",="963",="4"
="78","Larson, Johnthomas",="500",="150579891",="500 FR SCY",="21",="4:14.96",="4:14.96",="2019 Summer Nationals (LCM)",="2020 American Short Course",="3/5/2020",="Unattached",="ST",="",="963",="4"
="79","Pinion, Evan",="500",="101788227",="500 FR SCY",="21",="4:14.97",="4:14.97",="2019 Summer Nationals (LCM)",="November Invite",="11/20/2015",="Unattached",="SE",="",="963",="4"
="80","Brady, Andrew",="500",="127517802",="500 FR SCY",="22",="4:14.98",="4:14.98",="2019 Summer Nationals (LCM)",="2018 SEC Champs",="2/15/2018",="Unattached",="FL",="",="963",="4"
="80","McKee, Anton",="500",="94338963",="500 FR SCY",="21",="4:14.98",="4:14.98",="2019 Summer Nationals (LCM)",="2015 SEC Champs",="2/18/2015",="Unattached",="SE",="Yes",="963",="4"
="82","Walker, Jack",="500",="135934960",="500 FR SCY",="17",="4:15.02",="4:15.02",="2019 Summer Nationals (LCM)",="2018 Winter Junior Nats - East",="12/6/2018",="SwimMAC Carolina",="NC",="",="976",="4"
="83","Abruzzo, Andrew",="500",="149751229",="500 FR SCY",="20",="4:15.03",="4:15.03",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/19/2020",="Unattached",="GA",="",="962",="4"
="84","Hamilton, Will",="500",="64364682",="500 FR SCY",="19",="4:15.04",="4:15.04",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="PC",="",="962",="4"
="85","Lobintsev, Nikita",="500",="79755870",="500 FR SCY",="24",="4:15.08",="4:15.08",="2017 US Open",="2013 Pro Series - Minneapolis",="11/14/2013",="Trojan Swim Club",="CA",="Yes",="962",="4"
="86","Abdel Khalik, Hassaan",="500",="84146399",="500 FR SCY",="22",="4:15.11",="4:15.11",="2017 US Open",="2014 B1G 10 Champs Men",="2/26/2014",="Unattached",="MI",="Yes",="961",="4"
="87","Feeley, Ryan",="500",="63368214",="500 FR SCY",="20",="4:15.12",="4:15.12",="2019 Winter US Open (LCM)",="2012 B1G 10 Champs men",="2/22/2012",="Unattached",="MI",="",="961",="4"
="88","Katz, Austin",="500",="147023037",="500 FR SCY",="20",="4:15.13",="4:15.13",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/5/2019",="Unattached",="ST",="",="961",="4"
="89","Bresette, Liam",="500",="150574712",="500 FR SCY",="20",="4:15.21",="4:15.21",="2019 Summer Nationals (LCM)",="2020 PAC-12 Champs  men",="3/5/2020",="Unattached",="AZ",="",="960",="4"
="90","Rousseau, Sebastien",="500",="74578372",="500 FR SCY",="22",="4:15.31",="4:15.31",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="FL",="Yes",="959",="4"
="91","Flach, Michael",="500",="73371968",="500 FR SCY",="21",="4:15.32",="4:15.32",="2017 US Open",="2013 SEC Champs",="2/19/2013",="Unattached",="SC",="",="959",="4"
="92","Neri, Parker",="500",="127903198",="500 FR SCY",="18",="4:15.40",="4:15.40",="2019 Summer Nationals (LCM)",="2018 Big 12 Champs",="2/22/2018",="Unattached",="ST",="",="958",="4"
="93","De Angulo, Mateo",="500",="60613124",="500 FR SCY",="21",="4:15.43",="4:15.43",="2019 Winter US Open (LCM)",="2011 GA Georgia Tech Fall Invitat",="11/18/2011",="Unattached",="FL",="Yes",="958",="4"
="93","Switkowski, Jan",="500",="101690858",="500 FR SCY",="21",="4:15.43",="4:15.43",="2019 Summer Nationals (LCM)",="Ohio State Invitational",="11/20/2015",="Unattached",="FL",="Yes",="958",="4"
="95","Calloni, Johannes",="500",="140244358",="500 FR SCY",="19",="4:15.58",="4:15.58",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/28/2019",="Alto Swim Club",="PC",="Yes",="956",="4"
="96","Hill, Julian",="500",="150572963",="500 FR SCY",="19",="4:15.62",="4:15.62",="2019 Summer Nationals (LCM)",="2020 PAC-12 Champs  men",="3/5/2020",="Unattached",="AZ",="",="956",="4"
="96","McIntyre, Jack",="500",="139307492",="500 FR SCY",="20",="4:15.62",="4:15.62",="2019 Summer Nationals (LCM)",="2019 ACC Men's Champs",="2/28/2019",="Unattached",="NC",="",="956",="4"
="98","Youngquist, Clay",="500",="84020056",="500 FR SCY",="21",="4:15.68",="4:15.68",="2017 US Open",="2014 Big 12 Champs",="2/26/2014",="Unattached",="ST",="",="955",="4"
="99","Taylor, Jason",="500",="73372939",="500 FR SCY",="21",="4:15.69",="4:15.69",="2017 US Open",="2013 SEC Champs",="2/19/2013",="Unattached",="FL",="",="955",="4"
="100","Miller, Kevin",="500",="146170232",="500 FR SCY",="21",="4:15.70",="4:15.70",="2019 Summer Nationals (LCM)",="2019 UT Invite",="11/21/2019",="Unattached",="GA",="",="955",="4"
="101","Carroll, Trevor",="500",="105649038",="500 FR SCY",="20",="4:15.77",="4:15.77",="2019 Summer Nationals (LCM)",="2016 ACC Champs men",="2/25/2016",="Unattached",="KY",="",="954",="4"
="102","Dubois, Jack",="500",="138861522",="500 FR SCY",="19",="4:15.79",="4:15.79",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/20/2019",="Unattached",="MV",="",="954",="4"
="103","Caldwell, Nicholas",="500",="84146533",="500 FR SCY",="20",="4:15.81",="4:15.81",="2017 US Open",="2014 B1G 10 Champs Men",="2/26/2014",="Unattached",="WI",="",="954",="4"
="104","Ritter, Jake",="500",="73724615",="500 FR SCY",="20",="4:15.85",="4:15.85",="2017 US Open",="2013 Big 12 Champs",="2/27/2013",="Unattached",="ST",="",="954",="4"
="104","Wilcox, Jackson",="500",="55045254",="500 FR SCY",="21",="4:15.85",="4:15.85",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="ST",="",="954",="4"
="106","Kiesler, Gil",="500",="139651562",="500 FR SCY",="23",="4:15.87",="4:15.87",="2019 Summer Nationals (LCM)",="Tar Heel Last Chance Meet Marc",="3/10/2019",="Unattached",="NC",="Yes",="953",="4"
="107","Calvillo, Mikey",="500",="146169389",="500 FR SCY",="19",="4:15.94",="4:15.94",="2019 Summer Nationals (LCM)",="2019 UT Invite",="11/21/2019",="Unattached",="IN",="",="953",="4"
="108","Glaesner, Mads",="500",="69324637",="500 FR SCY",="24",="4:15.96",="4:15.96",="2017 US Open",="2012 MN TWIN - Minneapolis Gra",="11/9/2012",="Trojan Swim Club",="CA",="Yes",="952",="4"
="109","Newkirk, Jeff",="500",="116737116",="500 FR SCY",="20",="4:15.99",="4:15.99",="2019 Summer Nationals (LCM)",="2017 Big 12 Champs",="2/23/2017",="Unattached",="ST",="",="952",="4"
="109","Ryan, Sean",="500",="55045245",="500 FR SCY",="18",="4:15.99",="4:15.99",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="MI",="",="952",="4"
="111","Frayler, Arthur",="500",="94338636",="500 FR SCY",="21",="4:16.04",="4:16.04",="2019 Summer Nationals (LCM)",="2015 SEC Champs",="2/18/2015",="Unattached",="FL",="",="952",="4"
="112","Wieser, Chris",="500",="113141397",="500 FR SCY",="20",="4:16.07",="4:16.07",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="12/1/2016",="Unattached",="AZ",="",="951",="4"
="113","Miller, Jackson",="500",="94723938",="500 FR SCY",="20",="4:16.09",="4:16.09",="2019 Summer Nationals (LCM)",="2015 B1G 10 Champs Men",="2/26/2015",="Unattached",="IN",="",="951",="4"
="114","Merrilees, Jorden",="500",="117072757",="500 FR SCY",="22",="4:16.15",="4:16.15",="2019 Summer Nationals (LCM)",="2017 ACC Champs men",="2/28/2017",="Unattached",="NC",="Yes",="950",="4"
="115","Kao, Ryan",="500",="117082221",="500 FR SCY",="20",="4:16.17",="4:16.17",="2019 Summer Nationals (LCM)",="2017 PAC 12 Champs men",="3/2/2017",="Unattached",="PC",="",="950",="4"
="116","Hurley, Bobby",="500",="92068230",="500 FR SCY",="26",="4:16.18",="4:16.18",="2019 Summer Nationals (LCM)",="2014 OK Elite Pro-Am",="12/20/2014",="Club Wolverine",="MI",="Yes",="950",="4"
="117","Bollier, Bobby",="500",="64364465",="500 FR SCY",="22",="4:16.27",="4:16.27",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="PC",="",="949",="4"
="118","Madwed, Dan",="500",="46333453",="500 FR SCY",="21",="4:16.29",="4:16.29",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="MI",="",="949",="4"
="119","Jostes, Scott",="500",="45491687",="500 FR SCY",="20",="4:16.35",="4:16.35",="Summer Nationals (LCM)",="2010 Big 12 Champs",="2/24/2010",="Unattached",="ST",="",="948",="4"
="120","Hirschberger, Matthew",="500",="95665539",="500 FR SCY",="16",="4:16.43",="4:16.43",="2019 Summer Nationals (LCM)",="2015 FL NCSA Spring Champs",="3/18/2015",="Nation's Capital Swim Club",="PV",="",="986",="4"
="120","Peribonio, Tom",="500",="106767834",="500 FR SCY",="20",="4:16.43",="4:16.43",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/24/2016",="Unattached",="SC",="Yes",="948",="4"
="122","Burns, Janardan",="500",="106016639",="500 FR SCY",="20",="4:16.47",="4:16.47",="2019 Summer Nationals (LCM)",="2016 PAC12 Champs Men",="3/3/2016",="Unattached",="PC",="",="947",="4"
="123","Gezmis, Erge",="500",="138861535",="500 FR SCY",="21",="4:16.49",="4:16.49",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/20/2019",="Unattached",="FL",="Yes",="947",="4"
="124","Roberts, Will",="500",="147023623",="500 FR SCY",="20",="4:16.50",="4:16.50",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/5/2019",="Unattached",="MI",="",="947",="4"
="125","Novak, Brennan",="500",="124375018",="500 FR SCY",="21",="4:16.51",="4:16.51",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2017",="Unattached",="PV",="",="947",="4"
="126","Manganiello, Blake",="500",="128971068",="500 FR SCY",="22",="4:16.56",="4:16.56",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/22/2018",="Unattached",="FL",="",="946",="4"
="127","Powell, Garrett",="500",="94339479",="500 FR SCY",="20",="4:16.62",="4:16.62",="2019 Summer Nationals (LCM)",="2015 SEC Champs",="2/18/2015",="Unattached",="GA",="",="946",="4"
="128","Goicoechea, Victor",="500",="83688287",="500 FR SCY",="19",="4:16.67",="4:16.67",="2017 US Open",="2014 MPSF Champs",="2/19/2014",="Unattached",="HI",="Yes",="945",="4"
="129","Hyogo, Kei",="500",="116778482",="500 FR SCY",="21",="4:16.71",="4:16.71",="2019 Summer Nationals (LCM)",="2017 Ivy League Champs men",="2/23/2017",="Unattached",="CT",="Yes",="945",="4"
="130","Paulson, Colton",="500",="150183438",="500 FR SCY",="19",="4:16.75",="4:16.75",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/27/2020",="Unattached",="KY",="",="944",="4"
="131","Gercsak, Balazs",="500",="46333366",="500 FR SCY",="23",="4:16.76",="4:16.76",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="FL",="Yes",="944",="4"
