="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="84","Moridaira, Shogo",="400",="133343045",="400 IM SCM",="17",="4:27.25",="4:27.25",="""AAA""",="2018 World Cup - Budapest",="10/6/2018",="Unattached",="PC",="",="844",="49"
="85","Telanoff, Samuel",="400",="150840346",="400 IM SCM",="17",="4:28.27",="4:28.27",="""AAA""",="2019 Israel Short Course Winter Championships",="12/25/2019",="Unattached",="CA",="",="835",="49"
="86","Homans, Harry",="400",="112889854",="400 IM SCM",="16",="4:30.83",="4:30.83",="""AAAA""",="2016 Age Group International S",="11/12/2016",="Bluefish Swim Club",="NE",="",="844",="49"
="87","Zaldo, Ricardo",="400",="68958215",="400 IM SCM",="17",="4:33.40",="4:33.40",="""AAA""",="2011 Nacional Mexicano",="12/16/2011",="Mission Viejo Nadadores",="CA",="Yes",="788",="49"
="88","Barao, Will",="400",="112889736",="400 IM SCM",="15",="4:33.46",="4:33.46",="""AAA""",="2016 Age Group International S",="11/12/2016",="Bluefish Swim Club",="NE",="",="836",="49"
="89","Seitz, Andrew",="400",="50282291",="400 IM SCM",="17",="4:34.03",="4:34.03",="""AAA""",="2010 World Cup - Moscow",="11/2/2010",="Unattached",="PC",="",="782",="49"
="90","Tsukikawa, Yugo",="400",="136534275",="400 IM SCM",="16",="4:34.61",="4:34.61",="""AAA""",="2018 Age Group International SC",="11/10/2018","Badger Swim Club,Inc.",="MR",="Yes",="809",="49"
="91","McArthur, Daniel",="400",="61535887",="400 IM SCM",="14",="4:34.65",="4:34.65",="""AAAA""",="2012 Pacific Coast All-Star Meet",="1/7/2012",="Lakewood Aquatics",="CA",="",="918",="49"
="92","Hussey, Reid",="400",="134684189",="400 IM SCM",="19",="4:34.91",="4:34.91",="""AAA""",="Fairfield vs. Loyola(MD)",="11/10/2018",="Unattached",="MD",="",="774",="49"
="93","Angjeli, Edwin",="400",="52013181",="400 IM SCM",="18",="4:35.22",="4:35.22",="""AAA""",="2010 SCM World Champs ",="12/15/2010",="Unattached",="US",="Yes",="771",="49"
="94","Shen, Myron",="400",="81302809",="400 IM SCM",="14",="4:35.66",="4:35.66",="""AAAA""",="2013 OR Thunderbolt Junior  Inter",="12/13/2013",="Tualatin Hills Swim Club",="OR",="",="909",="49"
="95","Groters, Patrick",="400",="91106550",="400 IM SCM",="15",="4:35.73",="4:35.73",="""AAA""",="2014 SCM World Champs ",="12/4/2014",="Unattached",="FG",="Yes",="815",="49"
="96","Jayaprakash, Agni",="400",="70822904",="400 IM SCM",="22",="4:35.81",="4:35.81",="""AAA""",="2012 SCM World Champs",="12/12/2012",="Unattached",="NC",="Yes",="766",="49"
="97","La Rosa, Alex",="400",="69497288",="400 IM SCM",="15",="4:35.83",="4:35.83",="""AAA""",="Island Pacific Cup",="11/9/2012",="Tualatin Hills Swim Club",="OR",="",="814",="49"
="98","Corona, William",="400",="145180172",="400 IM SCM",="18",="4:36.31",="4:36.31",="""AAA""",="SFU vs. Seattle University",="11/2/2019",="Unattached",="ST",="",="761",="49"
="99","Alaskari, Yousef",="400",="52013115",="400 IM SCM",="16",="4:37.23",="4:37.23",="""AAAA""",="2010 SCM World Champs ",="12/15/2010",="Davie Nadadores Swim Team",="FG",="Yes",="786",="49"
="100","Torres, Nicholas",="400",="136534264",="400 IM SCM",="17",="4:37.28",="4:37.28",="""AAA""",="2018 Age Group International SC",="11/10/2018","Badger Swim Club,Inc.",="MR",="",="753",="49"
="101","Rysemus, Logan",="400",="59294991",="400 IM SCM",="16",="4:37.31",="4:37.31",="""AAAA""",="2011 OR Thunderbolt Fall Open",="10/21/2011",="King Aquatic Club",="PN",="",="785",="49"
="102","Davis, Bergen",="400",="126552362",="400 IM SCM",="17",="4:37.53",="4:37.53",="""AAA""",="2018 AK Senior Champs",="1/27/2018",="Glacier Swim Club",="AK",="",="750",="49"
="103","Nosack, Diego",="400",="135381354",="400 IM SCM",="14",="4:37.63",="4:37.63",="""AAAA""",="2018 Bennett Cup",="11/11/2018",="Tualatin Hills Swim Club",="OR",="",="891",="49"
="104","Simmons, Jake",="400",="126552977",="400 IM SCM",="17",="4:37.75",="4:37.75",="""AAA""",="2018 AK Senior Champs",="1/27/2018",="Northern Lights Swim Club",="AK",="",="748",="49"
="105","Kananowicz, Bryce",="400",="55373014",="400 IM SCM",="15",="4:37.83",="4:37.83",="""AAAA""",="2011 Speedo Western Canadian Champs",="2/17/2011",="Coeur D'alene Area Swim Team",="IE",="Yes",="796",="49"
="106","Rooker, Gabriel",="400",="52074901",="400 IM SCM",="16",="4:37.93",="4:37.93",="""AAAA""",="2010 OR Paul Bergen Jr ",="12/10/2010",="Tualatin Hills Swim Club",="OR",="",="780",="49"
="107","Chen, Ronald",="400",="50282190",="400 IM SCM",="16",="4:37.95",="4:37.95",="""AAAA""",="2010 World Cup - Moscow",="11/2/2010",="Unattached",="PC",="",="780",="49"
="108","Maudslien, Thane",="400",="59294450",="400 IM SCM",="16",="4:38.04",="4:38.04",="""AAAA""",="2011 OR Thunderbolt Fall Open",="10/21/2011",="King Aquatic Club",="PN",="",="779",="49"
="109","Calkins, Sean",="400",="81302619",="400 IM SCM",="15",="4:38.13",="4:38.13",="""AAA""",="2013 OR Thunderbolt Junior  Inter",="12/13/2013",="Tualatin Hills Swim Club",="OR",="",="794",="49"
="110","Wong, Matthew",="400",="61536169",="400 IM SCM",="14",="4:38.41",="4:38.41",="""AAAA""",="2012 Pacific Coast All-Star Meet",="1/7/2012",="Aquazot Swim Club",="CA",="",="884",="49"
="111","Wang, Regis",="400",="124046287",="400 IM SCM",="16",="4:39.18",="4:39.18",="""AAA""",="2017 Bennett Cup",="11/12/2017",="Tualatin Hills Swim Club",="OR",="",="769",="49"
="112","Rattray, Andrew",="400",="134692730",="400 IM SCM",="18",="4:39.26",="4:39.26",="""AA""",="2018 World Cup - Toyko",="11/11/2018",="Unattached",="NJ",="",="735",="49"
="113","Hand, Jake",="400",="141259639",="400 IM SCM",="17",="4:39.46",="4:34.46",="""AA""",="2019 NM CAQ vs LOBO Dual Meet",="5/10/2019",="Charger Aquatics",="NM",="",="733",="49"
="114","Hogan, Brian",="400",="52843135",="400 IM SCM",="16",="4:39.77",="4:39.77",="""AAA""",="2010 INVITATION NOEL P1 CNPPO",="12/10/2010",="Badger Swim Club",="MR",="",="763",="49"
="115","Lindsay, Cameron",="400",="68855428",="400 IM SCM",="17",="4:40.86",="4:40.86",="""AA""",="2012 OR Thunderbolt Fall Open",="10/19/2012",="King Aquatic Club",="PN",="",="721",="49"
="116","Wisner, Kai",="400",="142860033",="400 IM SCM",="20",="4:40.88",="4:40.88",="""AA""",="2019 NI Keith Shields Invitati",="6/30/2019",="Victor Swim Club",="NI",="",="721",="49"
="117","Weitzel, Jacob",="400",="68858636",="400 IM SCM",="17",="4:41.02",="4:41.02",="""AA""",="2012 OR Thunderbolt Fall Open",="10/19/2012",="Tualatin Hills Swim Club",="OR",="",="720",="49"
="118","Nosack, Marco",="400",="135381366",="400 IM SCM",="16",="4:41.26",="4:41.26",="""AAA""",="2018 Bennett Cup",="11/11/2018",="Tualatin Hills Swim Club",="OR",="",="750",="49"
="119","Matsuda, Daichi",="400",="61535873",="400 IM SCM",="13",="4:41.83",="4:41.83",="""AAAA""",="2012 Pacific Coast All-Star Meet",="1/7/2012",="Palo Alto Stanford Aquatics",="PC",="",="944",="49"
="120","Metzsch, Scott",="400",="70852534",="400 IM SCM",="17",="4:41.85",="4:41.85",="""AA""",="2012 OR Paul Bergen Jr ",="12/7/2012",="Tualatin Hills Swim Club",="OR",="",="712",="49"
="121","Loveless, Jack",="400",="103207245",="400 IM SCM",="15",="4:41.99",="4:41.99",="""AAA""",="Canada 2015 December Invitational Dev-A-AA-A",="12/4/2015","Badger Swim Club,Inc.",="MR",="",="760",="49"
="122","Lasco, Destin",="400",="94692355",="400 IM SCM",="13",="4:42.30",="4:42.30",="""AAAA""",="2015 MA PVA Neptune's Challenge",="2/22/2015",="Pleasantville Aquatics",="MA",="",="940",="49"
="123","Frazier, Brian",="400",="70852425",="400 IM SCM",="15",="4:42.34",="4:42.34",="""AAA""",="2012 OR Paul Bergen Jr ",="12/7/2012",="Oregon City Swim Team",="OR",="",="757",="49"
="124","Burns, Aidan",="400",="61535445",="400 IM SCM",="14",="4:42.70",="4:42.70",="""AAAA""",="2012 Pacific Coast All-Star Meet",="1/7/2012",="Santa Clara Swim Club",="PC",="",="846",="49"
="125","Paules, Evan",="400",="56622454",="400 IM SCM",="17",="4:42.96",="4:42.96",="""AAA""",="2011 MA PAAC Spring Thaw IMX",="5/21/2011",="Parkland Aquatic Club",="MA",="",="703",="49"
="126","Signorin, Ryan",="400",="51901288",="400 IM SCM",="16",="4:43.02",="4:43.02",="""AAA""",="2010 NJ Peddie SCM Fall Invite",="11/6/2010",="Peddie Aquatic Association",="NJ",="",="735",="49"
="127","Tejeda, Uriel",="400",="91688478",="400 IM SCM",="15",="4:43.15",="4:43.15",="""AAA""",="2014 OR Thunderbolt Junior  Inter",="12/13/2014",="Tualatin Hills Swim Club",="OR",="",="750",="49"
="128","Zocoler, Daniel",="400",="100674207",="400 IM SCM",="18",="4:43.74",="4:43.74",="""AA""",="2015 MS  M  MSA 50th Anniversary/Trick or",="10/25/2015",="Performance Elite Aquatics",="MS",="Yes",="696",="49"
="129","Wakeley, Joshua",="400",="63335998",="400 IM SCM",="22",="4:44.17",="4:44.17",="""AAA""",="2012  MA ACAC Neptune's Challenge",="2/11/2012",="Atlantic City Aquatic Club",="MA",="",="692",="49"
="130","Reich, Maxwell",="400",="144494130",="400 IM SCM",="17",="4:44.19",="4:44.19",="""AA""",="2019 NE PHX SCM Distance and S",="10/13/2019",="Phoenix Swimming",="NE",="",="692",="49"
="131","Kwong, Kasey",="400",="70852477",="400 IM SCM",="17",="4:44.33",="4:44.33",="""AA""",="2012 OR Paul Bergen Jr ",="12/7/2012",="Tualatin Hills Swim Club",="OR",="",="691",="49"
="132","Hilzen, Bobby",="400",="51900828",="400 IM SCM",="15",="4:44.42",="4:44.42",="""AAA""",="2010 NJ Peddie SCM Fall Invite",="11/6/2010",="New Jersey Wave",="NJ",="",="738",="49"
="133","Downing, Christopher",="400",="86326553",="400 IM SCM",="18",="4:44.45",="4:44.45",="""AA""",="2014 NE GS June SCM Meet",="6/6/2014",="Charles River Aquatics",="NE",="",="690",="49"
="134","Shoaf, Trevor",="400",="76411863",="400 IM SCM",="17",="4:44.46",="4:44.46",="""AA""",="2013 IN LST Summer Splash II",="6/15/2013",="Lawrence Swim Team",="IN",="",="690",="49"
