result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
51	Burckle, Clark	100	51457148	100 BR SCY	22	51.89	51.89	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	Tucson Ford Dealers Aquatics	AZ		1026	15	m
53	Titus, Marcus	100	51459182	100 BR SCY	24	51.90	51.90	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	Tucson Ford Dealers Aquatics	AZ		1025	15	m
54	Chan, Will	100	147022469	100 BR SCY	19	51.91	51.91	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/6/2019	Unattached	MI		1025	15	m
54	Lima, Felipe	100	140285462	100 BR SCY	33	51.91	51.91	2019 Summer Nationals (LCM)	2019 Sectionals - Christiansburg	3/29/2019	Unattached	VA	Yes	1025	15	m
56	Mickelson, Carl	100	74578247	100 BR SCY	22	51.93	51.93	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	AZ		1024	15	m
56	O'Brien, Jordan	100	140250375	100 BR SCY	22	51.93	51.93	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/29/2019	Unattached	MV		1024	15	m
56	Poppe, Hank	100	140251190	100 BR SCY	20	51.93	51.93	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/29/2019	Unattached	PC		1024	15	m
59	Zito, Nick	100	124382601	100 BR SCY	23	51.96	51.96	2019 Summer Nationals (LCM)	2017 Winter Nationals	12/1/2017	WEST Swim Club	IL		1023	15	m
60	Pastorek, Brennan	100	150581061	100 BR SCY	21	51.98	51.98	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/6/2020	Unattached	PC		1022	15	m
61	Abaliksta, Valdas	100	150190889	100 BR SCY	21	52.00	52.00	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/28/2020	Unattached	NC	Yes	1021	15	m
61	Houseman, Kevin	100	150599208	100 BR SCY	18	52.00	52.00	2019 Summer Nationals (LCM)	2020 IL Swimming Senior Champi	3/6/2020	Unattached	IL		1021	15	m
61	Walker, Benjamin	100	149850851	100 BR SCY	22	52.00	52.00	2019 Summer Nationals (LCM)	2020 SEC Champs	2/21/2020	Unattached	GU		1021	15	m
64	Morozov, Vladimir	100	74578274	100 BR SCY	20	52.01	52.01	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	CA	Yes	1021	15	m
65	Kropp, Peter	100	90762502	100 BR SCY	18	52.02	52.02	2019 Summer Nationals (LCM)	2014 NIke Cup Invitational	11/21/2014	Unattached	CA		1020	15	m
66	Bolognesi, Andrea	100	106777397	100 BR SCY	22	52.06	52.06	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/25/2016	Unattached	PV	Yes	1018	15	m
67	Kurz, Tanner	100	105683063	100 BR SCY	22	52.07	52.07	2019 Summer Nationals (LCM)	2016 B1G 10 Champs Men	2/26/2016	Unattached	IN		1018	15	m
68	Castillo Luna, Mauro	100	127556111	100 BR SCY	22	52.11	52.11	2019 Summer Nationals (LCM)	2018 SEC Champs	2/17/2018	Unattached	GU	Yes	1016	15	m
68	Coombs, Jason	100	95704754	100 BR SCY	20	52.11	52.11	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/27/2015	Unattached	FL		1016	15	m
70	Bish, Blair	100	117865993	100 BR SCY	20	52.13	52.13	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/24/2017	Unattached	AZ		1015	15	m
70	Karvonen, Eetu	100	80532937	100 BR SCY	27	52.13	52.13	2017 US Open	2013 Winter Nationals	12/5/2013	Grand Canyon University	AZ	Yes	1015	15	m
72	Anderson, Matt	100	135486251	100 BR SCY	21	52.16	52.16	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	11/30/2018	Unattached	PC		1014	15	m
73	Houlie, Michael	100	149812628	100 BR SCY	19	52.17	52.17	2019 Summer Nationals (LCM)	2020 SEC Champs	2/21/2020	Unattached	SE	Yes	1014	15	m
73	Kitajima, Kosuke	100	44298394	100 BR SCY	27	52.17	52.17	Summer Nationals (LCM)	2010 CA SO CAL GRAND PRIX	1/15/2010	Unattached	CA	Yes	1014	15	m
73	Schoeman, Roland	100	103015334	100 BR SCY	35	52.17	52.17	2019 Summer Nationals (LCM)	2015 NT Pro-Am Classic	12/18/2015	Phoenix Swim Club	AZ	Yes	1014	15	m
76	Craig, Brad	100	80532882	100 BR SCY	24	52.18	52.18	2017 US Open	2013 Winter Nationals	12/5/2013	Tennessee Aquatics	SE		1013	15	m
76	Stewart, Sam	100	150698076	100 BR SCY	23	52.18	52.18	2019 Summer Nationals (LCM)	2020 Sectional - Cary	3/6/2020	YMCA Hub Fins	MS		1013	15	m
78	Nowicki, Devon	100	106778246	100 BR SCY	18	52.22	52.22	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/25/2016	Unattached	MI		1012	15	m
78	Spann, Scott	100	46385100	100 BR SCY	21	52.22	52.22	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	ST		1012	15	m
78	Tomita, Tommy	100	81435536	100 BR SCY	24	52.22	52.22	2017 US Open	2013 OK Elite Meet	12/19/2013	Lobo Aquatic Club	NM	Yes	1012	15	m
78	Versfeld, Neil	100	51459280	100 BR SCY	25	52.22	52.22	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	Athens Bulldog Swim Club	GA	Yes	1012	15	m
82	Aljand, Martti	100	55061844	100 BR SCY	23	52.24	52.24	Summer Nationals (LCM)	2011 NCAA DI - Men	3/24/2011	Unattached	PC	Yes	1011	15	m
82	Dunphy, Matthew	100	135510595	100 BR SCY	21	52.24	52.24	2019 Summer Nationals (LCM)	2018 Tennessee Invitational	11/30/2018	Unattached	SE		1011	15	m
84	Jackson, Trent	100	117072609	100 BR SCY	21	52.25	52.25	2019 Summer Nationals (LCM)	2017 ACC Champs men	3/1/2017	Unattached	IN		1010	15	m
84	Polyakov, Vlad	100	51458645	100 BR SCY	27	52.25	52.25	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	South Florida Aquatic Club	FG	Yes	1010	15	m
86	Cono, Ben	100	124388970	100 BR SCY	21	52.27	52.27	2019 Summer Nationals (LCM)	H2ounds Invitational	12/2/2017	Unattached	MR		1010	15	m
86	Hren, Derek	100	105669677	100 BR SCY	21	52.27	52.27	2019 Summer Nationals (LCM)	2016 ACC Champs men	2/26/2016	Unattached	NC		1010	15	m
86	Puente Bustamante, Andres	100	149850817	100 BR SCY	18	52.27	52.27	2019 Summer Nationals (LCM)	2020 SEC Champs	2/21/2020	Unattached	GU	Yes	1010	15	m
89	Mao, Mj	100	139321754	100 BR SCY	19	52.28	52.28	2019 Summer Nationals (LCM)	2019 Men's B1G Champs	3/1/2019	Unattached	HI		1009	15	m
90	Kalisz, Chase	100	113219809	100 BR SCY	22	52.31	52.31	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/3/2016	Unattached	MD		1008	15	m
91	Amdor, Wyatt	100	150197934	100 BR SCY	22	52.32	52.32	2019 Summer Nationals (LCM)	2020 TN Last Chance Meet	2/29/2020	Unattached	KY		1007	15	m
91	Chadwick, Michael	100	117866215	100 BR SCY	21	52.32	52.32	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/24/2017	Unattached	MV		1007	15	m
91	Lorenz, Christian	100	117086241	100 BR SCY	21	52.32	52.32	2019 Summer Nationals (LCM)	2017 PAC 12 Champs men	3/3/2017	Unattached	AZ		1007	15	m
91	Sand, Carson	100	128977384	100 BR SCY	20	52.32	52.32	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/23/2018	Unattached	PC		1007	15	m
91	Sanes, Adriel	100	149883787	100 BR SCY	21	52.32	52.32	2019 Summer Nationals (LCM)	2020 Summit League Champs	2/21/2020	Unattached	GU	Yes	1007	15	m
96	Fischer, Brandon	100	146641051	100 BR SCY	30	52.34	52.34	2019 Summer Nationals (LCM)	Short Course Time Trials	12/8/2019	Livermore Aqua Cowboys	PC		1007	15	m
96	Temple, Austin	100	95705203	100 BR SCY	19	52.34	52.34	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/27/2015	Unattached	ST		1007	15	m
98	Hoyt, Trevor	100	74578105	100 BR SCY	21	52.35	52.35	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	PC		1006	15	m
98	Solaeche, Eduardo	100	84978598	100 BR SCY	20	52.35	52.35	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	FL	Yes	1006	15	m
100	Barnum, Keefer	100	150184278	100 BR SCY	21	52.38	52.38	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/28/2020	Unattached	KY		1005	15	m
101	Evdokimov, Alex	100	113218611	100 BR SCY	20	52.41	52.41	2019 Summer Nationals (LCM)	2016 Zippy Invitational	12/3/2016	Unattached	FG		1004	15	m
102	Emslie, Craig	100	117092804	100 BR SCY	21	52.42	52.42	2019 Summer Nationals (LCM)	2017 Last Chance Qualifier-Men	3/5/2017	Unattached	NC	Yes	1003	15	m
103	Macdonald, Dj	100	94723857	100 BR SCY	20	52.43	52.43	2019 Summer Nationals (LCM)	2015 B1G 10 Champs Men	2/27/2015	Unattached	OH		1003	15	m
103	McKee, Anton	100	101781302	100 BR SCY	21	52.43	52.43	2019 Summer Nationals (LCM)	2015 Georgia Tech Fall Invitat	11/20/2015	Unattached	SE	Yes	1003	15	m
105	Molacek, Jacob	100	94338999	100 BR SCY	19	52.45	52.45	2019 Summer Nationals (LCM)	2015 SEC Champs	2/20/2015	Unattached	SE		1002	15	m
106	Friedland, Eric	100	64364633	100 BR SCY	21	52.46	52.46	2019 Winter US Open (LCM)	2012 NCAA DI - Men	3/22/2012	Unattached	ST		1001	15	m
107	Dias, Lyam	100	84146587	100 BR SCY	20	52.49	52.49	2017 US Open	2014 B1G 10 Champs Men	2/26/2014	Unattached	IN	Yes	1000	15	m
108	Balandin, Dmitriy	100	144266350	100 BR SCY	24	52.50	52.50	2019 Summer Nationals (LCM)	2019 USC TROJAN 	B	 INVITE	10/5/2019	Unattached	CA	Yes	m
109	Brewer, Tommy	100	138887899	100 BR SCY	22	52.51	52.51	2019 Summer Nationals (LCM)	2019 SEC Champs	2/22/2019	Unattached	SE		999	15	m
109	Frazier, Forrest	100	135965743	100 BR SCY	16	52.51	52.51	2019 Summer Nationals (LCM)	2018 Winter Junior Nats - West	12/7/2018	Eastern Iowa Swim Federation	IA		1058	15	m
109	Grimm, Anthony	100	140517908	100 BR SCY	16	52.51	52.51	2019 Summer Nationals (LCM)	2019 NCSA Spring Championship	3/20/2019	Mason Makos Swim Team	PV		1058	15	m
109	Klein, Adam	100	46384972	100 BR SCY	21	52.51	52.51	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	SE		999	15	m
113	Graber, Daniel	100	139308069	100 BR SCY	21	52.52	52.52	2019 Summer Nationals (LCM)	2019 ACC Men's Champs	3/1/2019	Unattached	NC		999	15	m
113	Mahoney, Sean	100	46385006	100 BR SCY	21	52.52	52.52	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	PC		999	15	m
113	Matheny, Josh	100	140590001	100 BR SCY	16	52.52	52.52	2019 Summer Nationals (LCM)	2019 MA OB PIAA States Boys AAA	3/16/2019	Unattached	AM		1057	15	m
116	Cope, Tommy	100	147022549	100 BR SCY	22	52.54	52.54	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/6/2019	Unattached	MI		998	15	m
116	Kostbade, Gary	100	139357988	100 BR SCY	20	52.54	52.54	2019 Summer Nationals (LCM)	2019 Men's B1G Champs	3/2/2019	Unattached	IN		998	15	m
116	Stephens, Zach	100	91240342	100 BR SCY	22	52.54	52.54	2019 Summer Nationals (LCM)	2014 Hawkeye Invitational	12/6/2014	Unattached	IN		998	15	m
119	Warner, Zack	100	94339293	100 BR SCY	19	52.55	52.55	2019 Summer Nationals (LCM)	2015 SEC Champs	2/20/2015	Unattached	SE		998	15	m
120	Prenot, Josh	100	124382550	100 BR SCY	24	52.57	52.57	2019 Summer Nationals (LCM)	2017 Winter Nationals	12/1/2017	California Aquatics	PC		997	15	m
121	Johnson, BJ	100	79741299	100 BR SCY	26	52.58	52.58	2017 US Open	2013 Pro Series - Minneapolis	11/14/2013	Unattached	PC		996	15	m
121	Malone, Andrew	100	95036929	100 BR SCY	22	52.58	52.58	2019 Summer Nationals (LCM)	2015 PAC 12 Champs men	3/6/2015	Unattached	CA		996	15	m
123	Arvidsson, Karl	100	140250257	100 BR SCY	20	52.59	52.59	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/29/2019	Unattached	PC		996	15	m
123	Myhre, Will	100	135966812	100 BR SCY	18	52.59	52.59	2019 Summer Nationals (LCM)	2018 Winter Junior Nats - West	12/7/2018	St Charles Swim Team	IL		996	15	m
125	Bray, Chandler	100	116800337	100 BR SCY	18	52.61	52.61	2019 Summer Nationals (LCM)	2017 Last Chance Meet	2/25/2017	Unattached	FL		995	15	m
126	Klein, Chris	100	116784658	100 BR SCY	21	52.62	52.62	2019 Summer Nationals (LCM)	2017 B1G 10 Champs men	2/24/2017	Unattached	MI		995	15	m
127	Cobleigh, Hunter	100	117866011	100 BR SCY	23	52.63	52.63	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/24/2017	Unattached	PC		994	15	m
128	Tandy, Bradley	100	95705195	100 BR SCY	23	52.64	52.64	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/27/2015	Unattached	AZ	Yes	994	15	m
129	Dibblin, Ross	100	116320594	100 BR SCY	22	52.66	52.66	2019 Summer Nationals (LCM)	2017 SEC Champs	2/17/2017	Unattached	SE	Yes	993	15	m
130	Anderson, Jared	100	81432436	100 BR SCY	23	52.68	52.68	2017 US Open	2013 OK Elite Meet	12/19/2013	Unattached	MN		992	15	m
130	Bottelberghe, Josh	100	150190901	100 BR SCY	20	52.68	52.68	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/28/2020	Unattached	IN		992	15	m
130	Jerden, Matthew	100	139321633	100 BR SCY	20	52.68	52.68	2019 Summer Nationals (LCM)	2019 Men's B1G Champs	3/1/2019	Unattached	IN		992	15	m
130	Olson, Tanner	100	146291712	100 BR SCY	20	52.68	52.68	2019 Summer Nationals (LCM)	Art Adamson Invitational	11/22/2019	Unattached	GU		992	15	m
134	Dominguez, Josue	100	150582560	100 BR SCY	23	52.69	52.69	2019 Summer Nationals (LCM)	2020 American Short Course	3/7/2020	Unattached	UT	Yes	992	15	m
134	Hunter, Mason	100	150191248	100 BR SCY	19	52.69	52.69	2019 Summer Nationals (LCM)	2020 B1G 10 Champs men	2/28/2020	Unattached	MI		992	15	m
136	Groters, Jordy	100	106777449	100 BR SCY	19	52.70	52.70	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/25/2016	Unattached	MV	Yes	991	15	m
137	Van Der Laan, Cooper	100	150190997	100 BR SCY	21	52.71	52.71	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/28/2020	Unattached	AM	Yes	991	15	m
138	Bams, Laurent	100	123824426	100 BR SCY	21	52.73	52.73	2019 Summer Nationals (LCM)	2017 Georgia Tech Fall Invitat	11/17/2017	Unattached	SE	Yes	990	15	m
138	Connolly, Dillon	100	45768635	100 BR SCY	21	52.73	52.73	Summer Nationals (LCM)	2010 PAC 10 Champs men	3/3/2010	Unattached	GA		990	15	m
138	Kovac, Danny	100	146152631	100 BR SCY	19	52.73	52.73	2019 Summer Nationals (LCM)	2019 Mizzou Invitational	11/21/2019	Unattached	MV		990	15	m
138	Mapel, Eddie	100	112600633	100 BR SCY	21	52.73	52.73	2019 Summer Nationals (LCM)	Mizzou Invitational	11/18/2016	Unattached	MV		990	15	m
142	Dillard, Ben	100	141014417	100 BR SCY	17	52.74	52.74	2019 Summer Nationals (LCM)	2019 CIF STATE SWIM CHAMPS	5/10/2019	Unattached	SN		1014	15	m
142	Hayden, Zach	100	91132616	100 BR SCY	27	52.74	52.74	2019 Summer Nationals (LCM)	2014 Winter Nationals	12/5/2014	Club Wolverine	MI		990	15	m
144	Staver, Nick	100	138888092	100 BR SCY	21	52.75	52.75	2019 Summer Nationals (LCM)	2019 SEC Champs	2/22/2019	Unattached	MV		989	15	m
145	Dang, Ethan	100	150130422	100 BR SCY	18	52.76	52.76	2019 Summer Nationals (LCM)	2020 PN OB 4A Boys State Swim	2/21/2020	Unattached	PN		989	15	m
145	Elkamash, Youssef	100	123899902	100 BR SCY	22	52.76	52.76	2019 Summer Nationals (LCM)	2017 Northwestern TYR Invitati	11/18/2017	Unattached	AZ	Yes	989	15	m
145	Ferrif, Nick	100	54490606	100 BR SCY	22	52.76	52.76	Summer Nationals (LCM)	2011 PAC 10 Champs men	3/2/2011	Unattached	PC	Yes	989	15	m
145	Wu, Stanley	100	139314534	100 BR SCY	21	52.76	52.76	2019 Summer Nationals (LCM)	2019 Last Chance Meet	3/2/2019	Unattached	FL		989	15	m
149	Elliott, Matt	100	94338605	100 BR SCY	22	52.77	52.77	2019 Summer Nationals (LCM)	2015 SEC Champs	2/20/2015	Unattached	FL		988	15	m
150	Couchon, Andrew	100	150591383	100 BR SCY	20	52.78	52.78	2019 Summer Nationals (LCM)	Men's Boiler-Make-It Qualifica	3/8/2020	Unattached	IN		988	15	m
151	Isings, Connor	100	127936327	100 BR SCY	19	52.79	52.79	2019 Summer Nationals (LCM)	2018 B1G 10 Champs Men	2/23/2018	Unattached	OH	Yes	988	15	m
152	Kozlovskij, Igor	100	74578164	100 BR SCY	20	52.83	52.83	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	MV	Yes	986	15	m
152	Silins, Vitauts	100	150191770	100 BR SCY	19	52.83	52.83	2019 Summer Nationals (LCM)	2020 Big 12 Champs	2/28/2020	Unattached	NT	Yes	986	15	m
154	Criste, John	100	61092852	100 BR SCY	22	52.84	52.84	2019 Winter US Open (LCM)	2011 OK Elite Meet 	12/15/2011	Trojan Swim Club	CA		985	15	m
155	Dalmolin, Jack	100	149850735	100 BR SCY	20	52.85	52.85	2019 Summer Nationals (LCM)	2020 SEC Champs	2/21/2020	Unattached	GA		985	15	m
155	Eriksson, Nic	100	95342674	100 BR SCY	21	52.85	52.85	2019 Summer Nationals (LCM)	2015 NCAA DII 	3/13/2015	Unattached	NC		985	15	m
155	Ferguson, Stuart	100	73351840	100 BR SCY	21	52.85	52.85	2019 Winter US Open (LCM)	2012 SEC Champs	2/15/2012	Unattached	SE		985	15	m
